slug,name_zh,name_en,desc_zh,desc_en,category,category_zh,category_en,url,detail_url,tags,monthly_visits
"sana","Sana","Sana","Sana 是 Sana Labs 的企业 AI 平台，把 AI 引入公司应用、知识与文化，用于搜索知识、自动任务并生成文档分析。","Sana Labs' enterprise AI platform bringing AI into a company's applications, knowledge and culture to search knowledge, automate tasks and generate document analysis.","enterprise","企业管理","Enterprise Management","https://sanalabs.com/","https://topxai.cn/ai/sana","企业AI / 知识搜索 / AI智能体","177391"
"shuyanai","数眼智能","数眼智能","数眼智能提供企业级 AI 数据与模型云服务，官方称覆盖网页解析、联网搜索、模型 API、OCR 等全流程，聚合 Kimi、DeepSeek、混元、智谱等模型并支持统一接口调用。","","enterprise","企业管理","Enterprise Management","https://shuyanai.com","https://topxai.cn/ai/shuyanai","大模型API / 模型聚合 / AI数据",""
"tencent-adp","腾讯云智能体开发平台","腾讯云智能体开发平台","腾讯云的企业级智能体开发平台，提供 LLM+RAG、Workflow 与 Multi-agent 开发引擎，支持构建、分发、管理与运营一体化。","","enterprise","企业管理","Enterprise Management","https://cloud.tencent.com/product/adp","https://topxai.cn/ai/tencent-adp","智能体开发 / 企业级AI / RAG","17979288"
"tezign","特赞","特赞","特赞是面向企业客户的智能体公司，官方称围绕企业级智能体系统 GEA、多模型编排平台 Model Hub 与 Atypica 等产品，把 AI 推进到真实业务流程。","","enterprise","企业管理","Enterprise Management","https://www.tezign.com","https://topxai.cn/ai/tezign","企业级AI / 智能体 / 多模型编排",""
"volcengine-ark","火山方舟","Volcengine Ark","火山引擎的一站式大模型服务平台，提供模型托管与推理、联网插件、RAG 知识库与 Agent 开发能力，并具备多项安全合规认证。","Volcengine's one-stop large model service platform, providing model hosting and inference, web plugins, RAG knowledge bases and agent development, with a range of security and compliance certifications.","enterprise","企业管理","Enterprise Management","https://www.volcengine.com/product/ark","https://topxai.cn/ai/volcengine-ark","大模型平台 / 模型托管 / Agent开发",""
"volcengine-hiagent","火山 HiAgent","Volcengine HiAgent","火山引擎推出的企业级智能体平台，定位一站式数字员工派遣站，覆盖智能体开发、运行、治理全流程，提供 100+ 插件与场景模板，支持低代码搭建与私有化部署。","Volcengine's enterprise agent platform positioned as a one-stop digital employee dispatch station, covering the full agent lifecycle with 100+ plugins and scenario templates, low-code building and private deployment.","enterprise","企业管理","Enterprise Management","https://www.volcengine.com/product/hiagent","https://topxai.cn/ai/volcengine-hiagent","数字员工 / 企业智能体 / 火山引擎","7571987"
"wanzhi","万智","Wanzhi","万智提供从研发到部署的全栈 Agent 解决方案，包含 Agent 全生命周期运营平台、Data Agent 数据底座与私有大模型训推一体平台。","Offers a full-stack agent solution from development to deployment, including an agent lifecycle operations platform, the Data Agent data foundation and a private large model training and inference platform.","enterprise","企业管理","Enterprise Management","https://www.wanzhi.com/","https://topxai.cn/ai/wanzhi","企业Agent / 私有化部署 / 数据治理","10337"
"writer","Writer","Writer","Writer 是面向企业的智能体工作平台，把营销与营收流程连成自主 AI 工作流，让团队直接委派任务而非提示工具，落地企业级治理。","Enterprise agent work platform that connects marketing and revenue processes into autonomous AI workflows, so teams delegate tasks instead of prompting tools, with enterprise-grade governance.","enterprise","企业管理","Enterprise Management","https://writer.com/","https://topxai.cn/ai/writer","企业AI / 营销内容 / AI智能体","242036"
"yonyou","用友","Yonyou","用友是中国企业管理软件与云服务厂商，旗舰平台用友 BIP 融合 AI、数据与流程，并以 YonGPT 企业大模型驱动智能体。","Chinese enterprise management software and cloud services vendor whose flagship Yonyou BIP merges AI, data and process, with the YonGPT enterprise model powering agents.","enterprise","企业管理","Enterprise Management","https://www.yonyou.com/","https://topxai.cn/ai/yonyou","企业管理 / ERP / YonGPT","725905"
"zhuiyi","追一科技","Zhuiyi","追一科技提供 AI 数字员工解决方案 AIForce，包含智能服务、外呼、助理、分析、培训与多模态数字人机器人，服务企业与政府智能化转型。","Provides the AIForce digital employee suite, including intelligent service, outbound calling, assistant, analytics, training and multimodal digital human bots for enterprise and government digital transformation.","enterprise","企业管理","Enterprise Management","https://www.zhuiyi.ai/","https://topxai.cn/ai/zhuiyi","AI数字员工 / 智能客服 / 语音质检",""
"5118","5118","5118","5118 是营销大数据平台，提供长尾关键词挖掘、SEO 排名监控与 AI 智能改写等站长工具，用于关键词研究与内容创作优化，服务站长与内容运营人员。","A marketing data platform for webmasters and content teams, offering long-tail keyword mining, SEO rank monitoring and AI rewriting to support keyword research and content optimization.","marketing","商业营销与广告","Marketing & Advertising","https://www.5118.com/","https://topxai.cn/ai/5118","SEO / 关键词挖掘 / 内容优化","238692"
"adcreative","AdCreative.ai","AdCreative.ai","AdCreative.ai 是专注广告创意生成的 AI 平台，可在数秒产出转化导向的 banner、文案与视频，并用创意评分预测效果，官方称服务超 400 万营销人。","An AI platform focused on ad creative generation. It produces conversion-oriented banners, copy and video in seconds and scores creatives to predict performance; the company says it serves over 4 million marketers.","marketing","商业营销与广告","Marketing & Advertising","https://www.adcreative.ai/","https://topxai.cn/ai/adcreative","广告创意 / AI生图 / 素材生成","443445"
"adroll","AdRoll","AdRoll","AdRoll 是面向营销者的多渠道广告与 ABM 平台，用机器学习投放展示、社媒与邮件广告，并做跨渠道归因与再营销，提升投放回报。","A multi-channel advertising and ABM platform for marketers that uses machine learning to run display, social and email campaigns, with cross-channel attribution and retargeting to improve return on ad spend.","marketing","商业营销与广告","Marketing & Advertising","https://www.adroll.com/","https://topxai.cn/ai/adroll","广告投放 / 再营销 / ABM","1882991"
"anyword","Anyword","Anyword","Anyword 的官方口号很直接：「让 AI 内容表现提升 76%」。它的差异点是把 A/B 测试数据与品牌上下文接入生成过程——官方称它可与任何 AI 模型或 Agent 配合，在每一步生成中叠加效果数据…","Anyword's pitch is blunt: ""make your AI content perform 76% better."" Its differentiator is feeding A/B test results and brand context into generation, and the company says it works with any AI model or agent.","marketing","商业营销与广告","Marketing & Advertising","https://anyword.com/","https://topxai.cn/ai/anyword","文案 / 营销 / A/B测试","44110"
"braze","Braze","Braze","Braze 是面向品牌的客户互动平台，用 BrazeAI 与跨渠道消息、旅程编排统一数据，覆盖从触达到留存的全生命周期，提升用户忠诚度。","A customer engagement platform for brands that unifies data with BrazeAI, cross-channel messaging and journey orchestration, covering the full lifecycle from reach to retention to build loyalty.","marketing","商业营销与广告","Marketing & Advertising","https://www.braze.com/","https://topxai.cn/ai/braze","用户互动 / 跨渠道 / 客户旅程","778600"
"clearscope","Clearscope","Clearscope","Clearscope 是面向内容团队的 SEO 与 AI 搜索优化平台，围绕搜索意图与术语建议构建写作流程，并追踪品牌在 AI 回答中的可见度。","An SEO and AI search optimization platform for content teams. It structures the writing workflow around search intent and term suggestions, and tracks brand visibility inside AI answers.","marketing","商业营销与广告","Marketing & Advertising","https://clearscope.io/","https://topxai.cn/ai/clearscope","内容优化 / 搜索意图 / AI可见度","46993"
"copysmith","Copysmith","Copysmith","Copysmith 现在的角色更像一个内容工具集团：它构建并运营三个专门的 AI 平台——Frase（搜索与 AI 引用优化）、Describely（规模化商品内容生产）与 Rytr（用你的语气写作）。","Copysmith now behaves more like a content tool group: it builds and runs three dedicated AI platforms, Frase for search and AI citation optimization, Describely for product content at scale, and Rytr for writing in your voice.","marketing","商业营销与广告","Marketing & Advertising","https://copysmith.ai/","https://topxai.cn/ai/copysmith","文案 / 电商 / 营销","15530"
"deepzero","深演智能","DeepZero","深演智能是企业决策 AI 智能体平台，产品矩阵覆盖产品创新、GTM、社媒营销、广告、导购客服、用户运营与用户洞察等决策场景。","An enterprise decision-making AI agent platform whose product matrix spans product innovation, go-to-market, social marketing, advertising, shopping assistants and customer service, user operations and customer insight.","marketing","商业营销与广告","Marketing & Advertising","https://www.deepzero.com/","https://topxai.cn/ai/deepzero","决策智能体 / 智能营销 / 用户洞察","20953"
"drift","Drift","Drift","Drift 面向 B2B 销售的对话式 AI 聊天代理，在访客到访时捕捉购买意图并触发销售动作，现过渡为 1mind 并入 Salesloft。","A conversational AI chat agent for B2B sales that captures buying intent as visitors arrive and triggers sales actions. It is transitioning into 1mind and joining Salesloft.","marketing","商业营销与广告","Marketing & Advertising","https://www.drift.com/","https://topxai.cn/ai/drift","对话式销售 / AI聊天 / B2B获客","23952"
